,t,T,u
775,775.0,30.3836916132521,10.0
776,776.0,29.81944078226065,10.0
777,777.0,29.95273621835924,10.0
778,778.0,30.595860362320604,10.0
779,779.0,30.64898326548475,10.0
780,780.0,30.597297517478765,10.0
781,781.0,30.23704026095249,10.0
782,782.0,30.18191879159802,10.0
783,783.0,30.476316774957308,10.0
784,784.0,30.675492026147335,10.0
785,785.0,30.132736811420816,10.0
786,786.0,30.067268076577673,10.0
787,787.0,30.077974231240614,10.0
788,788.0,30.859041989346764,10.0
789,789.0,30.082297607623183,10.0
790,790.0,30.37168234154415,10.0
791,791.0,30.20701324723577,10.0
792,792.0,30.858962672887525,10.0
793,793.0,30.568833473062554,10.0
794,794.0,29.954637961848224,10.0
795,795.0,29.999634831126613,10.0
796,796.0,30.018079079557204,10.0
797,797.0,30.705222570954128,10.0
798,798.0,30.107640000262084,10.0
799,799.0,29.988578754173115,10.0
800,800.0,29.98167491602601,10.0
801,801.0,30.624188416102168,10.0
802,802.0,30.537401457485796,10.0
803,803.0,30.031044998628268,10.0
804,804.0,30.432871602902566,10.0
805,805.0,30.011386338485124,10.0
806,806.0,29.97776331378051,10.0
807,807.0,30.593737278769215,10.0
808,808.0,30.71464782180979,10.0
809,809.0,30.11162927565773,10.0
810,810.0,30.081334102404227,10.0
811,811.0,30.144479566529828,10.0
812,812.0,30.481099287972043,10.0
813,813.0,30.471031408377,10.0
814,814.0,30.69724277440366,10.0
815,815.0,30.36703019326533,10.0
816,816.0,30.44001947942737,10.0
817,817.0,30.53770018254823,10.0
818,818.0,30.52068573759148,10.0
819,819.0,30.193779301058143,10.0
820,820.0,30.741215892145185,10.0
821,821.0,30.618058012720397,10.0
822,822.0,30.491958182658482,10.0
823,823.0,30.448807030120086,10.0
824,824.0,30.58039239351267,10.0
825,825.0,30.558396948125207,10.0
826,826.0,30.424553820429804,10.0
827,827.0,30.550478988997863,10.0
828,828.0,30.035682938212055,10.0
829,829.0,30.63367143562754,10.0
830,830.0,30.765655488084647,10.0
831,831.0,30.44720291972278,10.0
832,832.0,30.681897898584563,10.0
833,833.0,30.405238638598632,10.0
834,834.0,30.8770601992509,10.0
835,835.0,30.377859455371453,10.0
836,836.0,29.99611774132837,10.0
837,837.0,30.343433331188844,10.0
838,838.0,30.86642145692125,10.0
839,839.0,30.026158585812322,10.0
840,840.0,30.77267605479126,10.0
841,841.0,30.130733099270042,0.0
842,842.0,30.306465716156524,0.0
843,843.0,30.054503240775194,0.0
844,844.0,30.19634385691605,0.0
845,845.0,30.08098346771094,0.0
846,846.0,29.78486839718935,0.0
847,847.0,29.423526884202204,0.0
848,848.0,29.727660095005078,0.0
849,849.0,29.122960492072142,0.0
850,850.0,29.17593687704541,0.0
851,851.0,28.75762127351293,0.0
852,852.0,29.417038924407592,0.0
853,853.0,28.7795687584612,0.0
854,854.0,28.753421238397543,0.0
855,855.0,28.687807489249572,0.0
856,856.0,28.366177348120527,0.0
857,857.0,28.444136970188477,0.0
858,858.0,28.84354669461904,0.0
859,859.0,28.131965733047323,0.0
860,860.0,28.252345971518057,0.0
861,861.0,28.16760256303524,0.0
862,862.0,27.75207509551065,0.0
863,863.0,27.56188326771508,0.0
864,864.0,27.66880193774448,0.0
865,865.0,27.36189643797993,0.0
866,866.0,27.87932494861211,0.0
867,867.0,27.648569115224447,0.0
868,868.0,27.477752291336053,0.0
869,869.0,27.45552389999243,0.0
870,870.0,27.891525917076144,0.0
871,871.0,26.853430558998987,0.0
872,872.0,27.570174913654142,0.0
873,873.0,27.036355777808225,0.0
874,874.0,27.13012286148819,0.0
875,875.0,27.322659425433677,0.0
876,876.0,27.24720397384408,0.0
877,877.0,26.97870673979115,0.0
878,878.0,26.99630186977997,0.0
879,879.0,26.769683594217362,0.0
880,880.0,27.23491578585286,0.0
881,881.0,27.13257573949968,0.0
882,882.0,26.35301308122335,0.0
883,883.0,26.106373626855905,0.0
884,884.0,26.29778132790146,0.0
885,885.0,26.266161580048948,0.0
886,886.0,26.115022260739533,0.0
887,887.0,26.76541758040103,0.0
888,888.0,26.79068057069434,0.0
889,889.0,26.367159793220612,0.0
890,890.0,26.19064221924696,0.0
891,891.0,26.32935225167183,0.0
892,892.0,25.96606537434585,0.0
893,893.0,26.26978920563584,0.0
894,894.0,26.30392237441073,0.0
895,895.0,26.374036676310293,0.0
896,896.0,25.872264566559995,0.0
897,897.0,25.833963182000097,0.0
898,898.0,25.93249947714907,0.0
899,899.0,25.59072846079708,0.0
900,900.0,25.28009257547346,0.0
901,901.0,25.787342402679695,0.0
902,902.0,25.51000814997768,0.0
903,903.0,25.561782435671617,0.0
904,904.0,25.955520419787455,0.0
905,905.0,25.735934464278365,0.0
906,906.0,25.798967944126368,0.0
907,907.0,25.802063643528324,0.0
908,908.0,25.810041361453386,0.0
909,909.0,25.443092040536612,0.0
910,910.0,25.42112884727419,0.0
911,911.0,25.050680575981726,0.0
912,912.0,24.845427672703387,0.0
913,913.0,24.87693402268408,0.0
914,914.0,25.13622819109323,0.0
915,915.0,25.63559244567923,0.0
916,916.0,24.748098665354835,0.0
917,917.0,25.051559759388773,0.0
918,918.0,25.075796111759853,0.0
919,919.0,25.503140220990254,0.0
920,920.0,25.465639968153862,0.0
921,921.0,24.77349462817407,0.0
922,922.0,24.979688585798446,0.0
923,923.0,24.92327556669525,0.0
924,924.0,25.19668757926307,0.0
925,925.0,24.712429451308303,0.0
926,926.0,24.397085505235868,0.0
927,927.0,24.617234552564504,0.0
928,928.0,25.081033023798206,0.0
929,929.0,24.977438372497204,0.0
930,930.0,24.33127314425816,0.0
931,931.0,25.046918583539348,0.0
932,932.0,24.839357260134808,0.0
933,933.0,24.816652300505183,0.0
934,934.0,24.908545731994376,0.0
935,935.0,24.14890481652573,0.0
936,936.0,24.11643998807895,0.0
937,937.0,24.90698374080973,0.0
938,938.0,24.753681188302334,0.0
939,939.0,24.793860163502224,0.0
940,940.0,24.18405021634554,0.0
941,941.0,23.9804676345945,0.0
942,942.0,23.95823817712426,0.0
943,943.0,24.182459213404158,0.0
944,944.0,24.026781126949093,0.0
945,945.0,23.764562879987324,0.0
946,946.0,24.51345973181029,0.0
947,947.0,23.93886022622056,0.0
948,948.0,23.925771215424998,0.0
949,949.0,24.56971082384194,0.0
950,950.0,23.837888627197007,0.0
951,951.0,23.703734279988325,0.0
952,952.0,24.44499668219679,0.0
953,953.0,23.870074546386995,0.0
954,954.0,23.795305566655482,0.0
955,955.0,24.141019645048743,0.0
956,956.0,23.769729492930665,0.0
957,957.0,24.145974646733382,0.0
958,958.0,23.841010047008847,0.0
959,959.0,23.860682046659107,0.0
960,960.0,23.52565273089909,0.0
961,961.0,23.55944214243024,0.0
962,962.0,23.876135207024465,0.0
963,963.0,23.637667913185545,0.0
964,964.0,23.405543020724178,0.0
965,965.0,23.325357098787613,0.0
966,966.0,24.069359558270634,0.0
967,967.0,23.285645514411822,0.0
968,968.0,23.92891766018892,0.0
969,969.0,23.577571948551203,0.0
970,970.0,23.960761185815734,0.0
971,971.0,23.797088073828792,0.0
972,972.0,23.880205317207587,0.0
973,973.0,23.200114106874803,0.0
974,974.0,23.877560724737027,0.0
975,975.0,23.681051407247995,0.0
976,976.0,23.592193704398895,0.0
977,977.0,23.512608899997637,0.0
978,978.0,23.036005972754175,0.0
979,979.0,22.963422951574536,0.0
980,980.0,23.147775260490384,0.0
981,981.0,23.06534434659887,0.0
982,982.0,23.768878281234315,0.0
983,983.0,23.554393410450277,0.0
984,984.0,22.923204354752443,0.0
985,985.0,23.368480931496403,0.0
986,986.0,23.36054530307459,0.0
987,987.0,22.85180272679996,0.0
988,988.0,23.393228510552127,0.0
989,989.0,23.59996939441088,0.0
990,990.0,23.025478488939054,0.0
991,991.0,23.480550448187536,0.0
992,992.0,23.68420221649345,0.0
993,993.0,23.339481397943242,0.0
994,994.0,22.737307832166426,0.0
995,995.0,22.708738760721005,0.0
996,996.0,23.216333646722365,0.0
997,997.0,23.320617692832954,0.0
998,998.0,23.560388525742084,0.0
999,999.0,22.61009536092899,0.0
1000,1000.0,22.75984146813174,0.0
1001,1001.0,23.01228397216436,0.0
1002,1002.0,23.350901050339388,0.0
1003,1003.0,23.343839983464537,0.0
1004,1004.0,22.690311438366646,0.0
1005,1005.0,23.224973648950986,0.0
1006,1006.0,22.689762234088406,0.0
1007,1007.0,22.684069036906575,0.0
1008,1008.0,22.936853671004744,0.0
1009,1009.0,23.106076808567654,0.0
1010,1010.0,22.629286328789153,0.0
1011,1011.0,23.374201848023645,0.0
1012,1012.0,22.60501931311639,0.0
1013,1013.0,22.55174474198274,0.0
1014,1014.0,22.990657030507265,0.0
1015,1015.0,22.823492295812624,0.0
1016,1016.0,22.518103012184127,0.0
1017,1017.0,22.353727823888455,0.0
1018,1018.0,22.846638795863154,0.0
1019,1019.0,23.049044930710306,0.0
1020,1020.0,22.379835930286056,0.0
1021,1021.0,22.437620265184357,0.0
1022,1022.0,22.35229294627359,0.0
1023,1023.0,22.98759060909631,0.0
1024,1024.0,22.559759403909386,0.0
1025,1025.0,22.911807457525725,0.0
1026,1026.0,22.89913825579397,0.0
1027,1027.0,22.980947950625644,0.0
1028,1028.0,22.53129822242373,0.0
1029,1029.0,22.308033637329398,0.0
1030,1030.0,22.1795448213483,0.0
1031,1031.0,22.418043273772827,0.0
1032,1032.0,22.84495190156911,0.0
1033,1033.0,22.58307810553987,0.0
1034,1034.0,22.259665164089164,0.0
1035,1035.0,22.18412338202842,0.0
1036,1036.0,22.733526550904113,0.0
1037,1037.0,22.466629520836264,0.0
1038,1038.0,22.57720640672678,0.0
1039,1039.0,22.48624560309647,0.0
1040,1040.0,22.442584197102995,0.0
1041,1041.0,22.669149296979143,0.0
1042,1042.0,22.144260762939194,0.0
1043,1043.0,22.989556384894072,0.0
1044,1044.0,22.12842533124836,0.0
1045,1045.0,22.193690104364805,0.0
1046,1046.0,22.138688190655323,0.0
1047,1047.0,22.536519396394684,0.0
1048,1048.0,22.51284022330371,0.0
1049,1049.0,22.879447649882874,0.0
1050,1050.0,22.876492111159006,0.0
1051,1051.0,22.361036199989762,0.0
1052,1052.0,21.911940253664532,0.0
1053,1053.0,22.435039374934632,0.0
1054,1054.0,21.996086494729184,0.0
1055,1055.0,22.08157034368838,0.0
1056,1056.0,22.705335424191574,0.0
1057,1057.0,21.932560992696217,0.0
1058,1058.0,22.47732359723599,0.0
1059,1059.0,22.704798795889598,0.0
1060,1060.0,22.129809800038487,0.0
1061,1061.0,22.269818705754105,0.0
1062,1062.0,22.12299814759936,0.0
1063,1063.0,22.689739178001055,0.0
1064,1064.0,22.076552881087824,0.0
1065,1065.0,21.97319477732555,0.0
1066,1066.0,21.91352821648038,0.0
1067,1067.0,22.63871175165148,0.0
1068,1068.0,22.060888661132033,0.0
1069,1069.0,22.598065280504674,0.0
1070,1070.0,22.490331018508776,0.0
1071,1071.0,22.61149182823261,0.0
1072,1072.0,22.605742309605564,0.0
1073,1073.0,22.524802155051155,0.0
1074,1074.0,22.349807367644264,0.0
1075,1075.0,22.14126336553854,0.0
1076,1076.0,22.155700630928735,0.0
1077,1077.0,22.612483811373934,0.0
1078,1078.0,21.71349438798696,0.0
1079,1079.0,21.922659775994486,0.0
1080,1080.0,21.71279719522526,0.0
1081,1081.0,22.076929215088445,0.0
1082,1082.0,21.75310928370267,0.0
1083,1083.0,21.676897974341635,0.0
1084,1084.0,22.423134388458024,0.0
1085,1085.0,21.846925697602202,0.0
1086,1086.0,21.717688401297945,0.0
1087,1087.0,22.181335137728805,0.0
1088,1088.0,21.899251387167286,0.0
1089,1089.0,22.429060271680182,0.0
1090,1090.0,21.981874066725545,0.0
1091,1091.0,22.02540315689027,0.0
1092,1092.0,21.808451692563125,0.0
1093,1093.0,21.73914485933604,0.0
1094,1094.0,22.071091002242905,0.0
1095,1095.0,21.732669816419136,0.0
1096,1096.0,21.655974559044473,0.0
1097,1097.0,21.563937582044733,0.0
1098,1098.0,21.625690490198437,0.0
1099,1099.0,21.744419108503553,0.0
1100,1100.0,22.03402643508769,0.0
1101,1101.0,22.15398287383545,0.0
1102,1102.0,21.766968087630627,0.0
1103,1103.0,22.17919993814674,0.0
1104,1104.0,21.800082077675114,0.0
1105,1105.0,22.243892200356097,0.0
1106,1106.0,21.577583654968684,0.0
1107,1107.0,21.544485607270893,0.0
1108,1108.0,22.380916984981777,0.0
1109,1109.0,22.297695701029298,0.0
1110,1110.0,21.654312296981427,0.0
1111,1111.0,21.61154217442828,0.0
1112,1112.0,21.816484822874145,0.0
1113,1113.0,21.79526835694988,0.0
1114,1114.0,21.76837387774907,0.0
1115,1115.0,22.081609306548977,0.0
1116,1116.0,21.446925024949564,0.0
1117,1117.0,21.961489615894962,0.0
1118,1118.0,22.065581198569436,0.0
1119,1119.0,21.966601906735196,0.0
1120,1120.0,21.653299014679185,0.0
1121,1121.0,22.227363944554508,0.0
1122,1122.0,21.605862053143102,0.0
1123,1123.0,21.442317830216552,0.0
1124,1124.0,21.74963044385993,0.0
1125,1125.0,21.495606417513095,0.0
1126,1126.0,21.370900227386485,0.0
1127,1127.0,21.929473711011006,0.0
1128,1128.0,22.220031789222514,0.0
1129,1129.0,22.11874082424204,0.0
1130,1130.0,21.881383643945362,0.0
1131,1131.0,22.11237669882343,0.0
1132,1132.0,21.322014245898036,0.0
1133,1133.0,22.001034956842265,0.0
1134,1134.0,21.31694770848231,0.0
1135,1135.0,22.166056177051875,0.0
1136,1136.0,21.96031625024976,0.0
1137,1137.0,22.17867483240121,0.0
1138,1138.0,22.228144143466814,0.0
1139,1139.0,22.226640901339557,0.0
1140,1140.0,21.910720122958804,0.0
1141,1141.0,21.586937435685183,0.0
1142,1142.0,21.638120319137936,0.0
1143,1143.0,21.936071516268647,0.0
1144,1144.0,21.225604626433427,0.0
1145,1145.0,21.671446718759686,0.0
1146,1146.0,21.741582178989866,0.0
1147,1147.0,21.961496213487518,0.0
1148,1148.0,22.061997739154354,0.0
1149,1149.0,21.48547200394133,0.0
1150,1150.0,21.46769158638137,0.0
1151,1151.0,22.056436629748152,0.0
1152,1152.0,21.39876840543475,0.0
1153,1153.0,22.12316619842355,0.0
1154,1154.0,21.185504049799484,0.0
1155,1155.0,21.991634195305668,0.0
1156,1156.0,21.494836489167433,0.0
1157,1157.0,21.91824130199387,0.0
1158,1158.0,21.993895630650147,0.0
1159,1159.0,21.56402976381092,0.0
1160,1160.0,22.118361044681485,0.0
1161,1161.0,21.99129089939863,0.0
1162,1162.0,22.01694771573465,0.0
1163,1163.0,21.929952515522057,0.0
1164,1164.0,21.190290712548776,0.0
1165,1165.0,21.948687040367247,0.0
1166,1166.0,21.754344843773602,0.0
1167,1167.0,21.984390475177634,0.0
1168,1168.0,21.607943691827924,0.0
1169,1169.0,21.84055227621516,0.0
1170,1170.0,21.212081825906882,0.0
1171,1171.0,22.07520820190359,0.0
1172,1172.0,21.59050216460427,0.0
1173,1173.0,21.888956062874104,0.0
1174,1174.0,21.59457566723808,0.0
1175,1175.0,21.169703986021712,0.0
1176,1176.0,21.35926025859894,0.0
1177,1177.0,21.353309530502717,0.0
1178,1178.0,21.890082642549096,0.0
1179,1179.0,21.905627893590015,0.0
1180,1180.0,21.924101109607893,0.0
1181,1181.0,21.341798008927338,0.0
1182,1182.0,21.33915565719357,0.0
1183,1183.0,21.085428589561136,0.0
1184,1184.0,21.340801232151446,0.0
1185,1185.0,21.922511902267097,0.0
1186,1186.0,21.519070432814434,0.0
1187,1187.0,21.376940210351524,0.0
1188,1188.0,21.91917075671926,0.0
1189,1189.0,21.767846580784756,0.0
1190,1190.0,21.07293895323803,0.0
1191,1191.0,21.318494124067097,0.0
1192,1192.0,21.086439080688354,0.0
1193,1193.0,21.418334352455947,0.0
1194,1194.0,21.398261617616814,0.0
1195,1195.0,21.160109622909893,0.0
1196,1196.0,21.280245897988078,0.0
1197,1197.0,21.823701460361665,0.0
1198,1198.0,22.03209485318424,0.0
1199,1199.0,21.055708106703204,0.0
1200,1200.0,21.15710758914055,0.0
1201,1201.0,21.877431000309628,0.0
1202,1202.0,21.422310113166816,0.0
1203,1203.0,21.449279123867708,0.0
1204,1204.0,21.444207564728924,0.0
1205,1205.0,21.577852833956527,0.0
1206,1206.0,21.78686115732064,0.0
1207,1207.0,21.382008605230762,0.0
1208,1208.0,21.678736100122666,0.0
1209,1209.0,21.610132211678437,0.0
1210,1210.0,21.778637838413474,0.0
1211,1211.0,21.201481528655144,0.0
1212,1212.0,21.072038790645824,0.0
1213,1213.0,21.33049674053247,0.0
1214,1214.0,21.38814678880027,0.0
1215,1215.0,21.4248784006029,0.0
1216,1216.0,21.414698499065455,0.0
1217,1217.0,21.24159738644173,0.0
1218,1218.0,21.496508314188084,0.0
1219,1219.0,21.78997970352247,0.0
1220,1220.0,21.841261040847172,0.0
1221,1221.0,21.8387692156587,0.0
1222,1222.0,21.988122344691654,0.0
1223,1223.0,21.591098211345642,0.0
1224,1224.0,21.381155243441995,0.0
1225,1225.0,21.854907233146246,0.0
1226,1226.0,21.126979274571596,0.0
1227,1227.0,21.105384420899572,0.0
1228,1228.0,21.151227393693695,0.0
1229,1229.0,21.53223667346468,0.0
1230,1230.0,21.03426345074615,0.0
1231,1231.0,21.526551177210244,0.0
1232,1232.0,21.427787646895048,0.0
1233,1233.0,21.185366807330585,0.0
1234,1234.0,21.753028128785868,0.0
1235,1235.0,21.45686786081151,0.0
1236,1236.0,21.756450282513367,0.0
1237,1237.0,21.407280947318466,0.0
1238,1238.0,21.57306643332631,0.0
1239,1239.0,21.7360946040859,0.0
1240,1240.0,21.12741028910742,0.0
1241,1241.0,21.609715696720897,0.0
1242,1242.0,21.94863387088893,15.0
1243,1243.0,22.491414852271117,15.0
1244,1244.0,22.721582540802217,15.0
1245,1245.0,22.826620689911707,15.0
1246,1246.0,23.70468147100852,15.0
1247,1247.0,24.01639184667451,15.0
1248,1248.0,23.75322826942923,15.0
1249,1249.0,24.710348354729557,15.0
1250,1250.0,24.93188742793833,15.0
1251,1251.0,25.27979909883777,15.0
1252,1252.0,25.420174073409953,15.0
1253,1253.0,25.50340871121979,15.0
1254,1254.0,25.947950954537482,15.0
1255,1255.0,25.695616878442205,15.0
1256,1256.0,26.2717053861553,15.0
1257,1257.0,26.15235022308789,15.0
1258,1258.0,26.45924295900522,15.0
1259,1259.0,26.524171331076097,15.0
1260,1260.0,26.834004309975363,15.0
1261,1261.0,27.676852656343563,15.0
1262,1262.0,27.16272065158802,15.0
1263,1263.0,27.241753965240576,15.0
1264,1264.0,27.786356119779892,15.0
1265,1265.0,27.93139482642281,15.0
1266,1266.0,27.992819381349083,15.0
1267,1267.0,28.561787519780747,15.0
1268,1268.0,28.17957422349584,15.0
1269,1269.0,28.095824276966898,15.0
1270,1270.0,29.014157341694393,15.0
1271,1271.0,28.79242701689184,15.0
1272,1272.0,28.87535350367684,15.0
1273,1273.0,29.517781274441912,15.0
1274,1274.0,29.316071007659467,15.0
1275,1275.0,29.519876661392253,15.0
1276,1276.0,29.58090790018312,15.0
1277,1277.0,29.924297131920703,15.0
1278,1278.0,29.599163043472945,15.0
1279,1279.0,29.844251901138584,15.0
1280,1280.0,29.55904759734381,15.0
1281,1281.0,29.628162483839695,15.0
1282,1282.0,29.74341509556448,15.0
1283,1283.0,29.765259256911886,15.0
1284,1284.0,29.80820889576341,15.0
1285,1285.0,30.170413019038705,15.0
1286,1286.0,30.34553364405793,15.0
1287,1287.0,30.75304765782429,15.0
1288,1288.0,30.333547340210664,15.0
1289,1289.0,30.952708047402865,15.0
1290,1290.0,31.11864623034299,15.0
1291,1291.0,30.664547563464936,15.0
1292,1292.0,30.33657105591656,15.0
1293,1293.0,31.065437755106984,15.0
1294,1294.0,31.230451611310375,15.0
1295,1295.0,30.685308867341472,15.0
1296,1296.0,31.38597219415124,15.0
1297,1297.0,31.634254517942374,15.0
1298,1298.0,31.59993951591589,15.0
1299,1299.0,30.8497456200718,15.0
1300,1300.0,31.36303883654414,15.0
1301,1301.0,31.149302901295524,15.0
1302,1302.0,31.848464717676446,15.0
1303,1303.0,31.828828009228875,15.0
1304,1304.0,31.8339606085012,15.0
1305,1305.0,32.14306060843226,15.0
1306,1306.0,32.020077950361554,15.0
1307,1307.0,31.523300947786232,15.0
1308,1308.0,32.16406560151906,15.0
1309,1309.0,32.08853837887606,15.0
1310,1310.0,32.01263769153042,15.0
1311,1311.0,32.182268949154306,15.0
1312,1312.0,32.143030631991124,15.0
1313,1313.0,32.39206840691927,15.0
1314,1314.0,32.21107818275155,15.0
1315,1315.0,32.66216558332252,15.0
1316,1316.0,31.841324029104698,15.0
1317,1317.0,32.33757312496624,15.0
1318,1318.0,32.278659320301635,15.0
1319,1319.0,32.404203870341185,15.0
1320,1320.0,32.51266704777642,15.0
1321,1321.0,32.9369815469954,15.0
1322,1322.0,32.55024581081868,15.0
1323,1323.0,32.35533768734626,15.0
1324,1324.0,32.553452218164736,15.0
1325,1325.0,32.533759984076994,15.0
1326,1326.0,32.533521348321116,15.0
1327,1327.0,32.662397187595474,15.0
1328,1328.0,32.989033103015686,15.0
1329,1329.0,32.79306874165975,15.0
1330,1330.0,33.111622354331786,15.0
1331,1331.0,33.18091920579649,15.0
1332,1332.0,32.63161954682009,15.0
1333,1333.0,32.84903192843117,15.0
1334,1334.0,32.77067235524037,15.0
1335,1335.0,33.07654869078312,15.0
1336,1336.0,32.73318359656591,15.0
1337,1337.0,33.396816205766804,15.0
1338,1338.0,33.456943936024835,15.0
1339,1339.0,33.292792367166626,15.0
1340,1340.0,32.796412331871466,15.0
1341,1341.0,33.21582925349854,15.0
1342,1342.0,33.222939131675616,15.0
1343,1343.0,33.07498476420024,15.0
1344,1344.0,33.35885362693427,15.0
1345,1345.0,33.49816980281969,15.0
1346,1346.0,32.93021344810176,15.0
1347,1347.0,33.135983120336036,15.0
1348,1348.0,33.70940315464796,15.0
1349,1349.0,33.12614926970535,15.0
1350,1350.0,33.641573067964856,15.0
1351,1351.0,33.611273869723696,15.0
1352,1352.0,33.5189963190858,15.0
1353,1353.0,33.20659394178553,15.0
1354,1354.0,33.45146368743475,15.0
